record_id,machine_id,machine_type,temperature_c,vibration_mms,running_hours,pressure_bar,sound_db,status
5381,M017,Compressor,79.03,2.668,1878.2,3.861,62.62,Normal
5382,M008,Compressor,52.69,2.131,4269.7,3.458,62.83,Normal
5383,M016,Motor,66.02,3.282,2350.5,3.782,61.99,Normal
5384,M012,Pump,59.57,1.697,4443.5,3.013,61.43,Normal
5385,M015,Fan,125.68,11.814,4995.0,6.796,96.27,Fault
5386,M011,Motor,56.58,2.574,2439.4,3.246,60.84,Normal
5387,M005,Compressor,123.23,13.594,7031.6,6.849,85.88,Fault
5388,M003,Conveyor,91.85,6.285,4334.6,4.803,82.12,Warning
5389,M007,Pump,87.23,7.009,6974.8,5.677,81.51,Warning
5390,M009,Pump,58.34,0.591,4324.0,4.029,63.54,Normal
5391,M007,Pump,60.99,3.127,2883.8,3.382,63.95,Normal
5392,M002,Fan,48.19,3.697,4272.1,2.856,68.0,Normal
5393,M003,Fan,86.91,12.457,9880.2,5.6,96.59,Fault
5394,M016,Motor,69.99,1.481,1652.8,2.806,65.22,Normal
5395,M006,Pump,60.23,0.829,3442.5,3.798,70.41,Normal
5396,M020,Conveyor,126.11,10.961,5673.8,6.966,111.24,Fault
5397,M009,Compressor,56.65,2.696,4656.3,3.306,68.02,Normal
5398,M009,Conveyor,59.0,3.61,465.9,3.858,70.44,Normal
5399,M011,Fan,46.94,2.405,4368.7,3.722,59.7,Normal
5400,M020,Motor,61.51,3.574,3715.3,3.764,54.88,Normal
5401,M019,Motor,58.2,2.835,3114.6,3.544,62.87,Normal
5402,M019,Compressor,83.36,5.466,7764.7,5.344,79.49,Warning
5403,M014,Fan,58.98,4.573,769.5,3.082,73.7,Normal
5404,M001,Compressor,104.84,11.754,9071.8,6.609,86.85,Fault
5405,M006,Fan,115.26,15.201,9932.7,5.707,81.3,Fault
5406,M004,Pump,49.16,2.248,334.9,3.531,68.13,Normal
5407,M020,Pump,62.08,1.415,1929.2,3.277,54.84,Normal
5408,M004,Motor,44.87,1.931,1009.0,3.969,65.33,Normal
5409,M013,Pump,72.01,1.785,2334.6,4.249,65.15,Normal
5410,M020,Conveyor,69.9,1.824,1686.8,3.565,73.08,Normal
5411,M009,Compressor,76.23,3.228,954.8,2.951,66.41,Normal
5412,M019,Pump,63.62,3.287,284.4,3.312,62.67,Normal
5413,M004,Pump,60.69,2.355,3523.9,3.981,67.11,Normal
5414,M001,Compressor,65.57,2.812,925.0,3.876,62.06,Normal
5415,M009,Compressor,65.75,1.352,495.1,4.114,76.5,Normal
5416,M019,Fan,95.77,11.593,8842.8,6.408,102.79,Fault
5417,M004,Fan,60.13,2.929,2268.7,3.971,74.21,Normal
5418,M018,Pump,110.09,6.665,8294.3,6.671,95.56,Fault
5419,M017,Conveyor,54.09,3.563,2648.3,3.577,72.49,Normal
5420,M013,Conveyor,64.02,3.24,4070.5,3.383,72.81,Normal
5421,M013,Conveyor,76.02,2.109,3770.3,2.97,68.56,Normal
5422,M012,Pump,77.37,2.972,4525.7,4.0,69.38,Normal
5423,M015,Fan,58.96,4.136,56.2,3.817,60.96,Normal
5424,M016,Compressor,57.36,3.839,2389.0,4.268,68.11,Normal
5425,M004,Motor,67.24,2.674,3848.6,4.043,63.28,Normal
5426,M016,Fan,43.26,3.701,4149.7,4.258,53.2,Normal
5427,M006,Compressor,60.79,2.488,2060.1,3.492,64.25,Normal
5428,M002,Pump,51.2,1.042,1825.8,3.866,64.99,Normal
5429,M016,Pump,52.44,3.07,2351.0,4.197,68.94,Normal
5430,M020,Compressor,95.18,7.178,4719.0,5.089,77.2,Warning
5431,M007,Pump,49.2,1.013,970.5,3.025,60.3,Normal
5432,M005,Pump,58.87,2.169,3849.1,2.806,69.71,Normal
5433,M012,Compressor,80.27,2.363,891.8,3.366,72.95,Normal
5434,M001,Pump,52.67,2.101,1528.3,3.202,66.29,Normal
5435,M018,Fan,39.35,3.446,955.7,3.111,58.89,Normal
5436,M004,Fan,57.49,4.226,4476.8,3.14,70.41,Normal
5437,M002,Motor,58.83,3.183,2280.7,3.672,55.92,Normal
5438,M002,Fan,42.57,2.746,1142.7,3.716,56.77,Normal
5439,M002,Conveyor,112.21,7.299,7042.1,6.457,93.2,Fault
5440,M008,Motor,65.89,1.783,3957.2,4.039,56.28,Normal
5441,M016,Fan,78.17,6.337,5838.5,5.223,83.04,Warning
5442,M010,Fan,58.67,3.707,5062.0,4.115,63.36,Normal
5443,M012,Fan,115.83,7.813,7185.8,6.932,88.16,Fault
5444,M009,Motor,48.18,3.459,3792.9,3.318,57.22,Normal
5445,M015,Motor,47.4,3.229,3492.7,3.178,62.8,Normal
5446,M006,Motor,62.78,1.283,3463.9,3.417,61.52,Normal
5447,M013,Motor,56.28,4.132,1462.4,3.609,55.57,Normal
5448,M010,Compressor,62.21,1.558,344.2,4.128,61.01,Normal
5449,M015,Compressor,76.5,3.882,3858.2,2.7,72.5,Normal
5450,M013,Conveyor,54.03,2.853,4551.4,3.974,64.88,Normal
5451,M009,Motor,75.09,6.356,4287.7,4.924,71.29,Warning
5452,M019,Pump,49.83,0.687,364.8,3.012,71.02,Normal
5453,M001,Motor,52.24,2.55,2188.3,4.378,58.16,Normal
5454,M003,Fan,82.79,6.923,5824.5,5.28,85.29,Warning
5455,M019,Motor,77.61,0.804,3342.5,4.149,63.33,Normal
5456,M016,Conveyor,84.77,7.276,7596.7,5.346,86.36,Warning
5457,M009,Compressor,81.26,1.776,1649.7,2.88,62.92,Normal
5458,M007,Pump,83.92,4.849,7923.3,4.917,75.29,Warning
5459,M008,Fan,50.85,3.36,1899.7,3.767,70.31,Normal
5460,M011,Conveyor,62.35,1.671,4648.1,3.66,63.32,Normal
5461,M008,Conveyor,98.42,12.84,5256.1,5.074,89.41,Fault
5462,M015,Pump,60.38,0.837,2707.4,3.572,65.99,Normal
5463,M003,Conveyor,60.36,2.155,1306.7,3.824,64.7,Normal
5464,M005,Fan,87.53,8.062,7706.2,5.139,85.41,Fault
5465,M016,Compressor,73.77,1.803,1470.9,2.987,73.74,Normal
5466,M005,Compressor,63.64,3.031,1246.9,2.989,63.88,Normal
5467,M005,Fan,62.29,1.454,4290.9,3.645,69.95,Normal
5468,M014,Fan,95.02,6.84,3301.5,4.786,90.2,Warning
5469,M016,Conveyor,53.29,2.558,1293.2,3.887,73.96,Normal
5470,M008,Pump,65.69,0.588,3817.7,4.061,69.32,Normal
5471,M007,Conveyor,56.67,4.286,2426.2,3.4,70.25,Normal
5472,M002,Conveyor,48.24,1.877,4868.2,4.526,65.69,Normal
5473,M003,Conveyor,112.65,14.769,6483.7,6.416,88.25,Fault
5474,M007,Fan,65.25,3.543,1681.5,3.893,79.42,Normal
5475,M015,Pump,49.06,2.851,1007.2,3.839,64.7,Normal
5476,M006,Compressor,76.98,1.009,2950.2,3.592,68.34,Normal
5477,M019,Compressor,62.86,3.164,2096.6,3.287,70.71,Normal
5478,M010,Compressor,60.97,3.797,3810.6,2.955,63.56,Normal
5479,M007,Compressor,82.51,4.861,4834.1,4.954,85.1,Warning
5480,M009,Pump,57.91,1.466,1849.5,3.77,72.59,Normal
5481,M007,Fan,55.02,3.761,1635.5,3.416,57.61,Normal
5482,M019,Pump,60.09,3.357,866.6,3.341,61.85,Normal
5483,M006,Motor,112.53,7.637,6973.5,7.152,97.66,Fault
5484,M010,Conveyor,80.07,1.527,2499.3,4.012,75.88,Normal
5485,M014,Motor,51.83,1.504,3553.4,3.358,61.64,Normal
5486,M003,Fan,59.65,1.681,272.4,4.085,64.16,Normal
5487,M001,Compressor,72.73,2.085,3653.0,3.757,72.09,Normal
5488,M019,Fan,50.91,2.394,4873.1,3.874,69.61,Normal
5489,M017,Pump,120.57,11.817,6855.2,7.445,87.36,Fault
5490,M006,Motor,108.06,10.736,7679.3,6.1,86.69,Fault
5491,M001,Compressor,100.91,5.798,7279.0,5.651,89.71,Warning
5492,M016,Pump,95.17,6.416,3678.1,4.927,81.27,Warning
5493,M012,Compressor,74.74,1.715,1136.1,3.715,63.22,Normal
5494,M015,Motor,108.67,11.287,6322.1,7.187,92.58,Fault
5495,M002,Motor,63.54,1.57,2122.9,3.723,66.69,Normal
5496,M013,Compressor,53.32,1.388,3867.9,4.049,71.11,Normal
5497,M015,Conveyor,71.75,2.981,3607.0,4.27,67.15,Normal
5498,M004,Fan,83.49,6.706,3389.8,5.039,78.27,Warning
5499,M017,Pump,100.44,10.128,8632.2,5.343,91.75,Fault
5500,M004,Fan,47.33,2.621,1217.5,3.318,61.11,Normal
5501,M014,Fan,45.37,2.408,3071.7,3.443,58.21,Normal
5502,M005,Motor,71.49,1.261,30.1,3.366,67.11,Normal
5503,M018,Pump,55.95,1.697,2898.2,3.492,75.51,Normal
5504,M014,Motor,49.23,2.573,572.0,2.959,50.19,Normal
5505,M017,Pump,55.97,1.013,3395.5,4.57,57.65,Normal
5506,M020,Conveyor,64.83,2.705,3487.5,3.779,65.61,Normal
5507,M009,Compressor,76.98,2.041,448.1,3.781,62.66,Normal
5508,M014,Compressor,75.12,3.092,718.4,4.437,63.12,Normal
5509,M012,Conveyor,62.86,3.789,3926.0,4.037,69.3,Normal
5510,M003,Motor,65.23,2.723,692.1,4.088,65.23,Normal
5511,M007,Pump,56.1,3.384,2503.9,3.502,69.47,Normal
5512,M005,Fan,52.45,3.942,2661.1,3.333,70.55,Normal
5513,M015,Pump,58.42,1.345,2829.9,2.858,58.83,Normal
5514,M013,Motor,72.77,5.125,4863.8,4.884,77.54,Warning
5515,M016,Motor,82.87,5.053,3259.9,4.838,75.37,Warning
5516,M005,Fan,102.72,8.858,8331.7,6.497,95.42,Fault
5517,M019,Motor,106.81,9.222,5260.2,5.563,97.82,Fault
5518,M003,Conveyor,74.0,2.822,2949.3,3.759,70.27,Normal
5519,M001,Compressor,91.34,4.735,5801.7,4.626,92.68,Warning
5520,M002,Fan,58.37,2.996,1235.9,3.573,68.65,Normal
5521,M002,Compressor,66.92,0.996,477.9,3.761,66.02,Normal
5522,M008,Motor,61.27,1.373,4995.3,3.45,60.38,Normal
5523,M010,Fan,82.58,7.126,5961.2,5.08,75.42,Warning
5524,M013,Pump,65.49,2.449,4887.4,3.676,64.37,Normal
5525,M005,Fan,63.25,4.188,39.0,3.187,59.59,Normal
5526,M001,Fan,45.11,3.393,1961.0,3.723,73.87,Normal
5527,M002,Conveyor,58.1,1.681,2286.4,3.579,65.8,Normal
5528,M012,Compressor,80.14,2.51,2098.8,4.449,65.11,Normal
5529,M007,Conveyor,51.7,1.671,44.2,4.301,63.2,Normal
5530,M014,Compressor,89.14,5.969,6916.5,4.942,73.64,Warning
5531,M007,Motor,89.59,6.718,6385.7,4.502,75.68,Warning
5532,M019,Conveyor,101.45,6.803,4744.6,5.075,87.46,Warning
5533,M014,Motor,48.82,1.907,2910.6,3.053,60.13,Normal
5534,M018,Compressor,82.65,4.079,4666.8,3.678,63.92,Normal
5535,M017,Motor,61.71,0.92,4091.4,2.752,59.18,Normal
5536,M007,Conveyor,62.5,2.754,2050.1,3.849,67.27,Normal
5537,M003,Fan,102.0,12.697,7304.6,6.668,89.13,Fault
5538,M006,Fan,70.57,3.671,3610.7,3.257,56.81,Normal
5539,M008,Conveyor,65.25,2.464,4569.3,3.747,59.89,Normal
5540,M020,Fan,77.66,5.019,4900.3,5.233,73.3,Warning
5541,M016,Fan,55.48,1.862,2862.1,3.757,69.0,Normal
5542,M017,Compressor,88.07,4.528,6758.6,4.266,76.51,Warning
5543,M001,Conveyor,71.95,2.793,2730.9,2.996,72.58,Normal
5544,M013,Compressor,54.63,3.343,3607.7,3.95,63.83,Normal
5545,M006,Fan,47.06,3.831,1542.8,2.821,61.08,Normal
5546,M009,Pump,68.08,1.142,4645.8,2.882,64.09,Normal
5547,M004,Fan,81.84,4.831,7973.2,4.524,83.92,Warning
5548,M009,Pump,71.94,0.545,1884.2,3.978,56.2,Normal
5549,M006,Pump,51.23,3.039,76.2,4.027,66.32,Normal
5550,M012,Conveyor,61.94,2.341,425.1,3.266,75.11,Normal
5551,M011,Conveyor,59.43,3.997,1907.1,3.923,72.72,Normal
5552,M012,Conveyor,75.84,2.332,314.8,3.872,65.73,Normal
5553,M016,Pump,76.98,4.178,7264.5,4.612,75.49,Warning
5554,M020,Compressor,52.68,3.218,227.3,3.22,67.06,Normal
5555,M010,Motor,46.75,2.81,3236.4,3.518,56.54,Normal
5556,M015,Motor,69.61,2.11,1250.1,3.957,63.38,Normal
5557,M006,Pump,95.04,5.979,3102.3,5.417,78.62,Warning
5558,M017,Motor,76.21,3.339,4255.6,3.604,54.69,Normal
5559,M015,Pump,61.52,2.527,1139.9,3.689,68.03,Normal
5560,M002,Pump,61.58,2.268,3383.0,2.841,68.78,Normal
5561,M004,Fan,83.42,6.083,5623.8,4.215,80.37,Warning
5562,M007,Fan,59.84,4.083,3812.7,4.164,62.91,Normal
5563,M003,Conveyor,55.03,3.655,3148.1,4.163,68.21,Normal
5564,M018,Fan,87.42,6.661,6066.1,4.238,87.79,Warning
5565,M011,Fan,56.92,3.197,2659.4,3.255,73.48,Normal
5566,M004,Conveyor,118.46,12.058,6873.6,6.612,92.48,Fault
5567,M004,Motor,63.27,1.591,3805.8,3.092,62.77,Normal
5568,M004,Compressor,72.21,1.196,2780.9,4.145,71.0,Normal
5569,M009,Pump,100.42,4.665,5020.3,4.771,84.09,Warning
5570,M011,Conveyor,54.62,3.084,731.3,3.218,72.78,Normal
5571,M016,Compressor,104.33,6.027,5658.9,5.741,73.44,Warning
5572,M020,Fan,68.7,2.038,654.8,3.773,59.4,Normal
5573,M014,Pump,55.43,1.242,2596.7,2.912,57.01,Normal
5574,M002,Motor,93.86,5.439,5027.3,4.349,80.66,Warning
5575,M014,Conveyor,64.47,2.883,1938.6,3.774,64.84,Normal
5576,M007,Motor,113.4,9.231,7828.1,5.655,88.0,Fault
5577,M014,Compressor,65.54,2.18,2608.4,4.002,62.57,Normal
5578,M019,Compressor,66.72,0.99,2237.3,2.977,70.02,Normal
5579,M018,Pump,53.86,3.206,1138.4,3.21,56.25,Normal
5580,M013,Pump,96.47,10.871,6832.3,6.16,100.17,Fault
5581,M012,Pump,73.73,2.96,1831.8,3.778,61.4,Normal
5582,M009,Pump,56.62,3.116,1779.5,2.823,65.87,Normal
5583,M003,Conveyor,56.98,3.002,1046.3,3.511,73.91,Normal
5584,M019,Motor,90.2,6.994,4093.4,4.6,79.86,Warning
5585,M004,Conveyor,72.76,2.265,2144.3,3.18,72.56,Normal
5586,M016,Conveyor,55.93,1.988,4892.3,3.714,76.28,Normal
5587,M004,Motor,78.59,5.514,3344.8,5.601,78.81,Warning
5588,M003,Conveyor,51.22,3.166,468.2,3.418,65.39,Normal
5589,M017,Pump,65.72,2.989,2062.7,3.923,53.17,Normal
5590,M020,Fan,69.01,4.444,4204.3,3.422,73.0,Normal
5591,M014,Compressor,54.12,1.469,3167.4,3.424,74.02,Normal
5592,M005,Motor,81.96,5.988,6563.6,4.897,73.85,Warning
5593,M009,Fan,58.31,2.397,1560.8,3.923,64.03,Normal
5594,M007,Pump,58.85,0.485,2741.0,3.148,72.83,Normal
5595,M006,Fan,68.47,6.168,6682.4,4.858,82.9,Warning
5596,M008,Motor,54.78,2.886,810.3,3.42,63.52,Normal
5597,M001,Motor,73.67,2.244,3093.9,3.606,60.52,Normal
5598,M020,Conveyor,74.61,2.559,3038.9,4.158,75.96,Normal
5599,M011,Pump,45.36,0.853,1827.5,3.516,65.2,Normal
5600,M019,Fan,48.16,3.578,2970.9,3.152,62.2,Normal
5601,M011,Conveyor,94.44,5.828,5872.3,4.684,79.56,Warning
5602,M003,Motor,54.3,3.39,4332.0,3.518,67.47,Normal
5603,M006,Conveyor,78.88,7.642,6837.7,4.984,85.67,Warning
5604,M001,Compressor,92.87,4.599,4823.1,4.675,77.54,Warning
5605,M016,Fan,109.56,14.11,5881.8,6.15,92.5,Fault
5606,M010,Compressor,72.14,1.951,1384.8,3.071,64.66,Normal
5607,M008,Pump,88.01,6.209,4826.7,5.15,80.74,Warning
5608,M007,Fan,90.62,6.34,7662.5,5.099,72.37,Warning
5609,M006,Motor,52.3,3.411,381.2,3.845,53.75,Normal
5610,M016,Fan,106.81,11.109,6493.9,4.776,90.42,Fault
5611,M002,Conveyor,101.96,10.49,5976.9,6.439,98.65,Fault
5612,M001,Fan,72.34,4.779,7309.9,4.828,82.76,Warning
5613,M015,Motor,77.93,6.512,6391.3,5.102,71.17,Warning
5614,M014,Compressor,77.96,3.026,222.9,2.684,62.07,Normal
5615,M011,Fan,50.51,1.737,1417.0,2.895,65.27,Normal
5616,M012,Fan,59.88,3.721,3262.5,3.046,66.37,Normal
5617,M019,Conveyor,54.71,1.629,2895.7,3.857,68.36,Normal
5618,M004,Pump,94.33,5.812,6020.3,5.231,76.04,Warning
5619,M009,Conveyor,60.94,2.033,30.4,2.734,65.86,Normal
5620,M015,Fan,75.35,6.694,5853.9,4.252,73.96,Warning
5621,M013,Conveyor,55.04,3.051,3180.4,3.917,72.13,Normal
5622,M012,Motor,83.17,7.037,3371.9,5.27,72.88,Warning
5623,M009,Fan,69.14,1.907,2080.6,3.62,58.65,Normal
5624,M002,Fan,91.11,5.484,7487.4,4.407,89.56,Warning
5625,M017,Pump,64.86,2.455,1344.1,3.554,58.9,Normal
5626,M009,Motor,59.89,1.057,1122.0,4.089,54.34,Normal
5627,M016,Motor,85.34,5.465,7043.2,4.526,77.45,Warning
5628,M020,Pump,61.69,1.221,3037.8,2.992,62.48,Normal
5629,M002,Conveyor,57.58,3.255,4902.9,3.855,67.64,Normal
5630,M020,Fan,105.99,14.123,5927.0,7.19,84.17,Fault
5631,M001,Motor,94.42,5.695,4534.8,4.835,78.56,Warning
5632,M017,Motor,60.9,3.106,2679.8,4.181,67.85,Normal
5633,M006,Fan,49.42,2.621,809.1,3.511,72.69,Normal
5634,M013,Pump,89.3,6.089,5472.7,4.573,87.33,Warning
5635,M010,Fan,56.12,1.79,646.7,3.935,63.74,Normal
5636,M003,Conveyor,65.07,2.198,3409.8,3.178,75.45,Normal
5637,M020,Fan,46.15,2.954,1212.9,3.864,56.38,Normal
5638,M004,Fan,57.42,2.129,263.2,2.711,73.61,Normal
5639,M010,Motor,130.45,10.685,6133.4,5.329,98.19,Fault
5640,M008,Motor,94.21,4.455,3848.1,4.872,73.55,Warning
5641,M020,Motor,46.28,2.273,3841.5,3.72,58.76,Normal
5642,M007,Pump,66.45,1.808,2247.3,3.509,71.36,Normal
5643,M008,Fan,56.88,3.728,4376.0,3.505,70.24,Normal
5644,M017,Conveyor,49.67,2.767,4453.6,2.705,71.99,Normal
5645,M004,Conveyor,71.2,3.77,1399.1,3.455,68.83,Normal
5646,M004,Fan,63.84,3.867,867.0,4.034,58.57,Normal
5647,M012,Pump,88.51,5.934,5677.6,4.744,79.09,Warning
5648,M011,Motor,67.54,2.552,4863.1,3.399,60.27,Normal
5649,M018,Conveyor,96.69,6.484,7478.5,4.249,78.21,Warning
5650,M005,Motor,72.75,6.628,7901.2,5.093,81.05,Warning
5651,M013,Fan,69.65,2.822,3373.2,3.003,68.66,Normal
5652,M001,Pump,65.22,2.011,3722.3,4.415,57.94,Normal
5653,M003,Fan,44.64,2.871,2926.4,2.967,57.46,Normal
5654,M016,Conveyor,130.82,12.493,9608.4,4.978,95.61,Fault
5655,M012,Conveyor,94.26,4.854,5623.3,4.987,82.96,Warning
5656,M020,Fan,56.22,3.679,1686.0,3.493,61.4,Normal
5657,M020,Conveyor,65.37,4.132,1627.4,4.189,72.15,Normal
5658,M003,Conveyor,71.12,1.176,306.5,3.274,75.12,Normal
5659,M002,Pump,53.13,0.708,1374.7,3.507,73.19,Normal
5660,M008,Fan,54.75,2.161,581.4,3.134,70.88,Normal
5661,M008,Conveyor,80.79,3.152,1979.9,4.011,68.58,Normal
5662,M003,Motor,50.74,3.384,4668.6,3.819,65.6,Normal
5663,M002,Motor,62.13,1.862,4270.4,3.372,62.0,Normal
5664,M013,Pump,53.05,3.325,947.1,3.162,66.31,Normal
5665,M019,Conveyor,73.01,4.269,3932.6,3.908,69.38,Normal
5666,M018,Compressor,67.84,1.258,4302.6,3.365,66.65,Normal
5667,M005,Fan,50.65,2.48,1105.1,3.426,73.78,Normal
5668,M013,Motor,54.99,1.628,1953.2,3.998,60.51,Normal
5669,M013,Motor,76.83,4.606,7795.2,5.147,81.92,Warning
5670,M020,Fan,61.64,1.574,1892.3,3.747,56.13,Normal
5671,M004,Motor,48.27,2.479,4481.4,3.9,61.21,Normal
5672,M011,Motor,70.48,4.156,6744.3,4.681,75.27,Warning
5673,M007,Motor,82.76,7.551,6754.7,4.818,80.28,Warning
5674,M020,Fan,80.44,7.633,3043.2,5.326,75.47,Warning
5675,M019,Compressor,71.16,1.057,764.7,2.796,65.59,Normal
5676,M014,Compressor,57.59,2.837,4225.7,3.17,68.98,Normal
5677,M004,Conveyor,49.57,1.649,2279.8,3.019,61.95,Normal
5678,M001,Pump,64.57,2.218,1160.4,3.21,59.24,Normal
5679,M007,Compressor,79.03,2.298,858.8,3.695,60.21,Normal
5680,M016,Compressor,68.11,3.502,4438.7,3.035,62.9,Normal
5681,M019,Motor,117.44,7.457,5653.9,7.512,97.23,Fault
5682,M016,Fan,59.61,4.756,4693.0,3.261,66.55,Normal
5683,M018,Compressor,91.95,7.61,5297.9,4.389,76.9,Warning
5684,M012,Conveyor,66.77,1.477,4737.9,4.067,75.06,Normal
5685,M019,Compressor,76.11,2.446,4833.9,4.136,72.63,Normal
5686,M007,Fan,62.96,2.542,2818.2,3.641,64.72,Normal
5687,M020,Fan,73.36,4.957,5058.8,5.194,78.92,Warning
5688,M017,Motor,59.66,1.9,4907.4,2.914,69.55,Normal
5689,M013,Motor,43.44,1.323,3327.3,3.898,62.58,Normal
5690,M011,Pump,99.23,13.105,6858.7,5.668,96.25,Fault
5691,M005,Conveyor,62.88,3.823,2919.9,3.561,71.84,Normal
5692,M016,Fan,50.39,4.007,202.4,3.769,57.03,Normal
5693,M009,Pump,68.19,2.841,3819.6,3.382,61.13,Normal
5694,M014,Conveyor,55.89,3.057,531.6,3.684,75.62,Normal
5695,M004,Conveyor,61.71,2.049,3773.1,3.889,69.94,Normal
5696,M006,Motor,58.08,2.612,535.0,2.754,71.63,Normal
5697,M012,Conveyor,60.87,1.484,2616.4,3.014,69.79,Normal
5698,M001,Fan,78.75,5.69,7366.1,4.915,78.74,Warning
5699,M007,Compressor,50.34,3.848,4171.5,3.292,69.39,Normal
5700,M015,Pump,89.24,3.923,5805.3,5.52,83.82,Warning
5701,M019,Conveyor,81.29,6.375,5156.1,4.775,84.14,Warning
5702,M008,Motor,65.26,2.471,2009.6,3.66,68.44,Normal
5703,M009,Fan,70.11,4.076,2869.4,3.476,72.43,Normal
5704,M006,Compressor,61.16,1.711,1556.3,3.51,57.73,Normal
5705,M020,Conveyor,64.17,2.285,4262.6,3.26,62.39,Normal
5706,M002,Pump,80.81,4.777,3549.6,4.246,77.75,Warning
5707,M013,Compressor,89.87,5.587,3417.3,5.17,88.19,Warning
5708,M005,Fan,55.49,1.848,1081.1,3.586,63.13,Normal
5709,M018,Motor,99.08,14.417,7880.8,6.561,101.17,Fault
5710,M006,Conveyor,67.38,2.866,1205.5,3.616,73.86,Normal
5711,M017,Fan,53.13,3.81,4543.8,3.733,66.03,Normal
5712,M011,Compressor,72.44,2.885,3324.9,3.558,71.64,Normal
5713,M006,Fan,56.7,2.841,2077.0,4.298,65.37,Normal
5714,M015,Conveyor,104.53,10.61,5104.1,5.586,91.69,Fault
5715,M005,Fan,58.69,2.316,1410.4,4.061,67.68,Normal
5716,M004,Compressor,74.19,1.311,2716.6,3.468,64.78,Normal
5717,M015,Fan,65.65,2.522,3592.3,4.241,71.55,Normal
5718,M008,Fan,68.62,1.432,4485.6,3.395,59.01,Normal
5719,M015,Compressor,67.02,3.626,3383.1,3.415,71.19,Normal
5720,M013,Compressor,76.87,2.162,3198.0,3.506,74.45,Normal
5721,M016,Fan,39.56,2.405,2236.0,4.065,68.86,Normal
5722,M017,Fan,54.82,1.747,1594.0,3.112,76.46,Normal
5723,M006,Compressor,65.44,2.753,452.1,3.686,73.62,Normal
5724,M005,Fan,94.38,8.204,5652.3,6.827,91.42,Fault
5725,M019,Motor,47.9,1.919,4222.9,3.715,65.06,Normal
5726,M008,Fan,46.65,1.696,2056.8,4.111,65.6,Normal
5727,M001,Pump,45.59,3.401,3018.3,4.282,70.13,Normal
5728,M005,Pump,89.6,7.036,6415.4,4.721,82.45,Warning
5729,M006,Pump,50.0,1.246,1506.9,4.104,66.2,Normal
5730,M005,Pump,72.13,2.965,56.9,3.052,67.01,Normal
5731,M016,Fan,69.74,6.6,3782.8,4.699,82.75,Warning
5732,M020,Compressor,50.54,0.972,3052.4,3.845,65.54,Normal
5733,M012,Fan,67.83,2.734,1311.6,2.945,75.16,Normal
5734,M008,Conveyor,47.02,3.376,3280.3,2.975,70.87,Normal
5735,M016,Fan,115.24,7.749,5794.4,6.886,105.42,Fault
5736,M014,Compressor,97.9,4.619,6852.0,4.518,76.87,Warning
5737,M004,Conveyor,68.75,3.243,3043.7,3.656,73.32,Normal
5738,M003,Conveyor,81.98,6.379,3028.0,5.577,76.01,Warning
5739,M016,Compressor,54.78,1.139,447.6,3.0,62.99,Normal
5740,M019,Conveyor,86.5,5.136,4537.3,5.89,87.19,Warning
5741,M005,Conveyor,91.55,4.508,3924.8,4.676,85.07,Warning
5742,M002,Compressor,58.17,2.739,1551.4,4.173,65.84,Normal
5743,M001,Fan,53.74,1.969,2433.1,3.064,68.9,Normal
5744,M007,Compressor,71.47,2.751,1978.8,3.251,57.77,Normal
5745,M012,Conveyor,68.5,4.058,3665.8,3.081,69.43,Normal
5746,M003,Fan,79.01,6.293,7635.7,4.608,77.23,Warning
5747,M010,Motor,75.21,3.163,1722.9,3.882,65.85,Normal
5748,M010,Fan,77.37,6.368,3918.6,4.762,85.78,Warning
5749,M008,Motor,59.41,1.412,464.1,3.645,65.16,Normal
5750,M006,Fan,49.43,1.793,3139.1,3.34,69.12,Normal
5751,M019,Conveyor,132.04,9.218,5569.3,5.116,109.26,Fault
5752,M010,Pump,70.95,3.113,3691.5,4.004,71.29,Normal
5753,M019,Motor,80.68,4.31,5932.7,5.508,73.56,Warning
5754,M017,Fan,63.07,3.399,2483.9,4.043,59.15,Normal
5755,M004,Pump,45.23,2.223,2999.0,2.829,59.95,Normal
5756,M006,Pump,46.06,2.411,1364.2,3.112,65.91,Normal
5757,M004,Pump,64.64,1.819,14.1,2.913,72.59,Normal
5758,M003,Compressor,79.98,3.964,636.7,3.645,63.71,Normal
5759,M002,Motor,77.23,7.711,4480.8,5.069,72.67,Warning
5760,M012,Pump,54.85,0.962,2749.1,3.094,63.36,Normal
5761,M009,Motor,81.01,4.028,5228.1,5.285,69.92,Warning
5762,M017,Compressor,70.7,1.8,3598.0,3.462,74.61,Normal
5763,M006,Pump,82.18,5.175,7726.0,4.783,81.58,Warning
5764,M018,Motor,53.35,3.387,11.8,3.285,60.02,Normal
5765,M017,Compressor,54.16,1.77,3426.5,4.374,67.26,Normal
5766,M003,Conveyor,83.3,7.45,7282.2,4.589,85.22,Warning
5767,M008,Motor,63.35,3.778,2069.0,3.771,58.05,Normal
5768,M005,Pump,87.37,5.176,6978.1,5.19,82.22,Warning
5769,M003,Compressor,55.46,4.037,71.2,3.176,59.46,Normal
5770,M016,Motor,60.27,3.257,3996.7,3.102,65.96,Normal
5771,M013,Compressor,57.71,1.548,460.6,3.376,78.69,Normal
5772,M009,Fan,76.79,4.661,3237.3,4.703,80.3,Warning
5773,M019,Compressor,76.85,2.285,3716.2,3.531,61.14,Normal
